How’d did it go?,neutral
I’m sorry.,sadness
Lose the robe.,neutral
"I might have some kind of life, like I haven't been sitting around here honing for the past few hours.",anger
"I’m sorry I’m late, did I miss anything?",neutral
Howdy partner!,joy
"No, we-we're gonna be like best friends, that's why it's gonna be weird.",neutral
She broke my arm.,anger
You look amazing. I'm the luckiest man in the world.,joy
"Division, between people in white coats and people in blue blazers, and I ask myself, ""My God why?!""",fear
"It's just you and Rachel, just the two of you? This is a date. You're going on a date.",joy
Oh!,surprise
Joey!!,anger
"Oh, no, no, no, no. You know what, he's not into that stuff anymore. He quit for me.",neutral
Oh my God! He did it?,surprise
"Oh, the duck seems to think that Monica got me garbage! Hmm, I wonder what I could get Monica that’s as good as garbage?",anger
"Oh, so you're saying you'd choose convenience over health?!",disgust
How ya doin’?,neutral
"Oh, and there was a baby in it.",neutral
Hi.,neutral
You didn’t leave lipstick marks on the phone.,neutral
You can’t wear that! I’m wearing the famous tux! James Bond’s tux!,anger
What-what?,surprise
What was her name?,neutral
Hey! Are you ready to try nursing again?,neutral
That's great.,joy
"Well, unfortunately, I don't get many callbacks so",neutral
That is so sweet!,joy
Hi guys.,neutral
"Wait a minute, open up your hand; let me take a look.",neutral
"Okay, the other night I was leaving the museum just as ‘Laser Floyd’ was letting out of the planetarium, without even trying I sold 50 boxes!",joy
"Nooo! No, that’s not true. No, best time ever! Yeah, you rocked my world!",joy
Oh you’re serious. Sure!,surprise
"No-no, it was the candles.",neutral
And!,joy
So you like the drums!,joy
"Hey, y’know what, if you’re gonna do that, if you’re gonna name him Joey, you should name him Chandler.",neutral
How could you not give me the message?,anger
Happy thoughts!  Happy thoughts!,anger
"Ohh, out, oh God, I don't know why we didn't think to check there!",anger
Ross! Ross! Come on! Get in here!  Ross! Come on!,joy
"I’m sorry I’m late, did I miss anything?",neutral
"You wanna go right now? 'Cause I'll take you right now, buddy! You wanna go?",anger
"I don't need an actual man, just a couple of his best swimmers.",neutral
Bye!,neutral
Thanks.,sadness
"All right, All right, let's just get this out in the open okay?",neutral
Nestlé Toll House?,neutral
Hi Phoebe.,neutral
"Aww, and good luck to you too!  What a nice lady!",joy
I don’t know Rach.,neutral
I just came from the park!,anger
I'm..,neutral
Now don’t worry! Everything’s gonna be okay.,neutral
What are you doing here!,surprise
David!  What-what are you doing here? Aren’t you supposed to be in Russia?,surprise
I don’t have too. I can just look at you.,joy
"Hold it, hold it.",neutral
Yeah I know.,neutral
"Well, not much has changed in the last five minutes.",neutral
Hey!,joy
"Yeah, sure. Good luck!",joy
I’m the nice one!,surprise
"Well, y’know I may have relatives in France who would know. My grandmother said she got the recipe from her grandmother, Nesele Tolouse.",neutral
"Yeah, well, it's an important day. I wanna look nice. Um, has uh Dr. Franzblau been by?",neutral
"Y’know, hey I understand.",neutral
My boots in tan! Hey! Can you get a little closer so I can see the price?,joy
You cooked him?,surprise
Huh?,surprise
Chandler?,neutral
"And us, we'll be like, 'Wh-whoa, dude.'",joy
"I’m sorry Joey, as long as he’s here and he’s conscious we’re still shooting.",neutral
"Oh no wait, I'm sorry, that's 'pretty dumb.'",neutral
"Oh yeah? Well, I'm rubber, you're glue, whatever——can't do it.  Listen, uh- gimme back my puck.",anger
"And, a brownie!",joy
Am I naked again?!,surprise
"I just knocked off all of your top scores, how sad.",joy
Looks like a fun gang.,neutral
"Oh yeah, but I can stay out as late as I want.",neutral
"And then, and then you said that thing about, about bringing the Mesozoic era in the 21st century.",neutral
Oh Drake.,joy
"Guess who's here. It's the toughest guy in toy land, Ben.  'A real American hero. I'm",neutral
"I know, it is isn’t it?",joy
"Y’know, I only know of two surefire ways to shut a man up. And one of them is sex.",neutral
What?! Why?!,surprise
"Oh no-no-no, give me some specifics.",anger
Really?,surprise
That and arrogance.,anger
"Yes, good! Ok...",anger
"Oh yeah, I definitely know her.",neutral
Jill says vestibule... I'm going with vestibule.,neutral
"Oh, you’re so lucky. My fiancee wants the heavy metal band Carcass.",sadness
"Actually, that will be long. You know, I really need to organize    my thoughts.",neutral
"Oh, hello liar.",anger
Here we go again.,sadness
Say it!,joy
"Monica, I want to become  the Ultimate Fighting Champion.",neutral
You really like it?,surprise
So have you called her yet?,neutral
That’s my job!,anger
"Oh absolutely! It has been in my family for generations, and every bride who has worn it has had a long and happy life.",joy
This isn't the first boyfriend bonfire that we've seen get out of control.,neutral
"Hey, if you ever want to go out with Monica, you have my blessing.",neutral
"Rachel would be Phoebe’s, I would be Rachel’s, that way we all get to do it once and no one would get upset.",neutral
What? We could do it!,surprise
Sure! Why?,surprise
Fine.,anger
"I'm telling you, something's wrong! My brother does not stay out all night.",fear
"So, how many have you sold so far?",neutral
"Ugh, well I will just have to soak up every once of Chandler Bing until that moment comes.",sadness
I’m still on the set!,neutral
"Hey Mon umm, if you do get married, can I bring two guests?",neutral
No.,neutral
"Okay, Chandler!",neutral
Uh-huh.  Good luck.,sadness
Maybe I should get another pair!,joy
"Oh let me guess, and you wanna have them all at the same time and you wanna have them for your brother.",joy
"Oh, okay, y’know what this is?",neutral
"Please, promise me that you’ll tell her that.",sadness
I did.,neutral
Hey!!,joy
"Oh well, you're timing couldn't be better. I am putting out fires all over the place.",neutral
"Oh no-no-no, that’s not—No-no-no!",anger
I didn't know there were docks.,surprise
Y'know what? It was a stupid play anyway!,sadness
You have a son!,surprise
"Well, you see, the-the thing is, we-we only got, we kinda have one shot to make it right.",neutral
"Well, I’m-I’m just glad I could, y’know, help you out.",neutral
"Oh, great!",surprise
I won’t speed.,neutral
"No, no, no, it’s flattery.",joy
I know! You see it is stuff like this which is why  you’re burning in hell!!,anger
"I'm only 26, I'm not even thinking about babies yet.",anger
That’s a hernia.,disgust
"Well, we called everyone in your phone book and a bunch of people came, but it took us so long to get you here that they-they had to leave.",neutral
Hey!  What happened to you? Why didn’t you come up?,surprise
"Now that I've touched you, you seem emptier still.'",neutral
"Uh, Rachel's here, so good luck man, let me know how it works out.",anger
"Oh come on guys, it’s not like I moved to Europe! I just moved across the hall! And",joy
Hey! Great advice on that Joey thing!,joy
We’re never gonna find anybody.,sadness
Look he's a great guy and I love being with him but... you know.,joy
"Yes, I realize that",neutral
"Well, you’ve been here for two months now and your boss is required to hand in a performance evaluation.",neutral
"Well, it was great seeing you the other night.",joy
Thank God.,joy
Oh cool! You made him cry!,joy
"So, did you shave your legs?",neutral
"Hey Monica, it’s Chip.",neutral
Okay.,neutral
"So, yay!",joy
All right. So you're telling me that there is nothing going on between you and Chandler.,anger
"So what if I'm close to my family, are you gonna let that stand in the way of us?",neutral
"All right, I have one question.",neutral
"She’s avoiding me, she doesn’t want to tell me where my Father is.",sadness
"Uh, so…nice place you got here.",neutral
We're so stupid! Do you know what's going on in there? They're trying to take Joey!,sadness
"Oh, I cannot wait to read the front page of the Post tomorrow!",joy
That’s right! And what are you not gonna do?,neutral
Here we go.,neutral
"Oh, I thought there was a mirror there. Okay, bye-bye.",neutral
But then this guy’s right after him.,neutral
"I'm right, right?",neutral
Nooo. I had a story all worked out but then Chandler sold me out.,sadness
"Alright, so I'm back in high school, I'm standing in the middle of the cafeteria, and I realize I am totally naked.",neutral
I didn’t know he could get me fired!,surprise
Yeah! I’ve been sailing my whole life. When I was fifteen my dad bought me my own boat.,joy
"Joey, just-just he-he’s new in town and I know he doesn’t have any guy friends.",neutral
"""Oh, Chandler, now, now, that's it. There, faster!""",joy
Well then we’ll get wet.,anger
"No-no, I say-I say, I say we get back at him right on this couch.",neutral
Really?,surprise
Did you tell your sister to ask me out?,neutral
"Excuse me, can I, can I bum one of those?",neutral
"Oh well, the woman I interviewed with was pretty tough, but y'know thank God Mark coached me, because once I started talking about the fall line, she got all happy and wouldn’t shut up.",joy
"I was going to tell you, but",neutral
"Ten centimeters, you’re about to become a mom.",neutral
"Well, who's to say what's true? I mean...",neutral
What's going on with you?,surprise
Yeah!,anger
Can you tell me who is there please?,neutral
We fell asleep! That is all.,neutral
"I told you, we’re adding new operators all the time. Could we concentrate on my training?",neutral
Kinda have a... a thing for the Days Of Our Life's people.,neutral
Hi!,anger
"Listen uh, could you put Kathy on, I wanna apologize.",sadness
"Hello, Chip.",neutral
Die Hard,neutral
Chandler!,neutral
"So, what do you think?",neutral
"Wow! She is pretty, huh?",surprise
"We're sorry, Pheebs, we're sorry.",sadness
Oh my God! I’m gonna have to find another minister.,sadness
Hey.,neutral
"Yeah, it’s for our catering business!",joy
Ben is way cuter than that kid.,joy
You told her before you told us?,surprise
Should I get her a  Tiffany cut or a Princess cut or a—ah-ah!,sadness
"Oh, it's easy. Yeah, I-I can do it with anything. Watch uh,  Grandma's chicken salad",neutral
"Okay, buddy-boy. Here it is. You hide my clothes, I'm wearing everything you own.",neutral
You owe me 20 bucks.,joy
Hello Ross.  I love what you’ve done with this space.,joy
"Uh well umm…we’re just not in that place, y’know? But we’re very excited about this.",neutral
Okay.,neutral
"Hey, Pheebs!",joy
You're so sweet!,joy
All I really needed was a plan.,neutral
But it is a big deal!! I have to tell someone!,surprise
"Well, not really.",neutral
I’ll be right with you.,neutral
Happy birthday Grandma!,joy
"Okay, Mon, back me up here.",neutral
"It really has been great too, you know, some of this people    must have seen me play before because they were requesting a bunch of my songs!",joy
"I-I wanted to apologise if I—y’know seemed a tad edgy yesterday at my shower. Y’know it’s just the hormones, y’know.",sadness
I thought you didn't smoke.,surprise
"Yeah I know, but I figured a shot y’know?",neutral
Oh!,surprise
Okay but what about y'know my pinchable butt and my bulging biceps—She knows!,anger
"Ok.  Um, sure, that'd be great.",neutral
"Oh, shut up. You know, it's a rebuilding year. You... waah!",anger
Yeah?,surprise
No-no-no! We need something old!,sadness
No!,joy
"But hey, it’s not just me, I mean the scientists and the tour guides",neutral
"‘Cause every time I see your face, I can’t help but fall from grace. I know.....",joy
Oh.,neutral
"Look, is there something wrong with me?",sadness
"Well, Chandler will be there for you too.",neutral
Dad?,neutral
Yeah.,neutral
What are you talking about?!,surprise
"And I’m very sorry, but I don’t know where your Father is, and that’s the truth.",sadness
"Okay, see ya!",joy
"Look, I’ve been thinking about it.",neutral
Half a tank? We still got a lot of high-speed chasing to do!,surprise
Where'd you get fruit at four in the morning?,surprise
Are you under the sheet?,neutral
"Isn’t it incredible?! Monica and Chandler, gettin’ married.",joy
"Oh, poor little Tooty is scared to death. We should find his owner.",sadness
"Whoa, store will be open tomorrow!",surprise
Really?,surprise
Hey!,joy
Sparkly.,neutral
"Oh, ah, tour guide at the museum. Yeah, Ross got it for me.",neutral
Forgot something else too ya bastard!,joy
I’m from Long Island.,neutral
"But I’m going to give you the benefit of the doubt, because it seems the universe really wants to be together.",neutral
Hey!,joy
"Knock, knock, knock, knock, hi.",neutral
I wrote that out phonetically for you.,neutral
"Yes, I realize that",neutral
I know! I know.,neutral
We could be like the Patch Sisters!,joy
What do you mean?,neutral
Okay?,neutral
"I-I-I’m sorry, your-your mouth was full, I didn’t hear what you said. Umm, hats off to who now?",neutral
"Oh I know, I’ve been there. I remember toward the end",neutral
Thank you!,joy
"The movie theatre, you used to come in all the time.",neutral
Oh!,surprise
"I did, but that was really fun.",joy
"Yeah, but Jason's really sensitive.",neutral
"All right, gimme your foot.",neutral
Ohh. What is this?,surprise
Let her know I like her?,fear
I don’t have time for this.,anger
"And besides, hey-hey-hey no one is even gonna",neutral
I will have one.,neutral
"Oh you’re awesome! And, in that last speech? You soaked me.",joy
I know.,neutral
Oh well. It probably would’ve been the most constructive solution.,neutral
"All right, well, we felt really bad about that so we decided we should all take a little trip together!",joy
"No-no, I know that, but I just have to make enough money for the second part of my plan.",neutral
"Oh, and then Monica joked that she wouldn’t go out with a guy like Chandler...",neutral
Yes?,neutral
Well obviously only one of us can keep dating her.,neutral
"All right well, I guess I gotta go get a job. I’m gonna go see my agent.",sadness
"Umm, you uh, you take a quarter, take a quarter and, and you blacken the edge.",neutral
"It is so weird, I know what I said, but uh, this morning, I was lying in bed I was, I was imagining what it would be like to say yes.",surprise
Ahhh..,anger
"And, they made me head of purchasing, thank you very much.",joy
There’s this kid in my class who said he’s in love with me.,sadness
"See? Now, that’s why only the little fake men are supposed to do all the kicking.",fear
What?,surprise
What?,sadness
Great! How about you wanted to go the Italian place down on Bleaker Street right?,joy
Do you really want to pull at that thread?,surprise
"OK, I have a question. Well, actually, it's not so much a question as.. more of a general wondering... ment.",neutral
"No-no-no. I don't have a son named Jordie. We all agreed, my son's name is Jamie.",anger
"Monica, leave him alone",anger
"Oh, uh..",fear
You what?,surprise
"All right, bye-bye.",neutral
I ate a bug.,disgust
Chandler.,neutral
"Well to tell you the truth, they uh,  they had a problem with the bag!",sadness
"Yeah, well, now you're kinda not.",disgust
"Well, I’m-I’m Phoebe Buffay, hi!",joy
So hot I cried myself to sleep last night.,sadness
It's just 'cause I couldn't be there.,neutral
"Well, if you think it will help.",neutral
Not in my head.,neutral
"For God's sake, will you let it go? There's no Rachel!",anger
"Okay, c’mon guys, show us where the presents are!",neutral
"Oh yeah, well I just started wearing bras again.",neutral
Oh that’s great! I was hiking along the foothills of Mount Tibidaybo,joy
"That’s right, and that’s why we celebrate Hanukkah today. The end.",joy
Clifford Burnett.,neutral
"Just-just, you know, the-the lovely waterfalls, and the, the trickling fountains.",joy
"Honey, relax. Ross is great with him.  Don't look so surprised. I'm a lovely person.",joy
"Uh-oh the laundry's done, uh-oh, uh-oh.",neutral
We need a porn break.,neutral
"Ooh, good, you’re hear! Okay.",joy
It’s vice-president of a company that does data reconfiguration and statistical factoring for other companies.,neutral
Big deal!,anger
Is it a good sign that they asked us to hang around after the audition?,surprise
Here comes the bride.,joy
"All right, let's go Pheebs.",neutral
"Oh, yeah, this is from Rachel.",neutral
Who knows?,neutral
Y'know what?,neutral
It’ll be me!,joy
"We spent the last two hours watching In & Out & In, Again.",neutral
Really?! So this has happened to you?,surprise
"Yeah, I gotta go.",fear
8. 8!,joy
"Well, it's a pretty big commitment, I mean, what if one of us wants to move out?",neutral
Wh,joy
"Eh, y'know what, she’s to political, she probably wouldn’t let you do it, unless you donated four cans of food first.",disgust
"So, Phoebs owes $7.50, Monica, you owe $10, and Rachel, you owe fifteen big ones.",neutral
What do you mean this might be your only chance?,surprise
I mean what’s more important?,neutral
"All right, y'know what, we've been talking about London too much haven't we?",neutral
"Oh, totally. Oh, God, oh, she seemed so happy too.",sadness
"Oh well, this was a really important experience for me, and    I wanted to share it with you.",joy
No problem.,neutral
"Great, Monica, y'know what, you could've called, I have been up here, I've been worried...",sadness
"Oh wow, what a beautiful name!  What is it again?",joy
"Yeah, say my name. Say it!  And now I’m going to cover you back up, and umm we’re never doing this again.",joy
You’ll see.,neutral
"Well, either that or uh",neutral
A date?!,surprise
I could have birds.,neutral
"Little toast here, ding ding.",joy
Okay.,neutral
"Oh! I know!  It's because... he's gorgeous, and he's charming, and when he looks at you...",sadness
But I saved it. I put my basket on top.,anger
"Well, y'know, possibly.  You didn’t tell him that, though? Right?",fear
"Oh well, y'know, the gala had to end sometime.",neutral
"Whoa!! Now look, don’t be just blurtin’ stuff out. I want you to really think about your answers. Okay?",joy
Adiós.,neutral
"But there are no boles, she’s smooth!",neutral
Eh-wh—Excuse me?,surprise
"Yep. Hey, what do you say we make it a double feature?",neutral
"Goin’ out, huh? Wow! Wow!  So things didn’t work out with Kathy, huh? Bummer.",surprise
"Oh my God, look-look he’s taking off her clothes!",sadness
The money will turn up!,neutral
"Oh, no no no no. Oh no no no no. I have to do this to her?",fear
That's right.,neutral
"So you might say, it’s a magic ring.",joy
"Oh, I’ll go out and get you some.",neutral
"Oh yeah, I’d love that.",joy
"All right fine, don't do anything, just sit here and talk to us, meanwhile she is talking to him about you.",disgust
All right everybody! Everybody guess what? I just convinced Paul to give us a test next week!,joy
"All right, that’s it, we’re going to the emergency room.",neutral
Oh my God! That guy at the counter is totally checking you out!,surprise
I mean you don’t have to have this rustic Italian feast.,neutral
You’re my hero!,joy
"Well, okay, thanks!",joy
"Okay, umm, I’m gonna get my sweater.",neutral
"Ok, gentlemen!",anger
"I know! I know! I am a terrible person! I mean, Chandler is never going to trust me with anything ever again!",joy
I know.,neutral
Okay.,neutral
"I, I remember when you were just, like, King Friday in Mr. Roger's Ice is Nice.",neutral
Look at this clown!,joy
"Oh, okay, so I'm sorry, what-what were you-what did you want to tell me?",neutral
In a couple of hours I’m gonna get really drunk and wanna call Kathy and you guys are gonna have to stop me!,fear
I think that’s the youngest girl ever to reject me.,joy
Better think of a new name for him.,neutral
The end.,neutral
And this is what we do!,neutral
You’re the talker.,neutral
"Okay. Honey, I would love for you to go with me.  What?",joy
"Well it’s just my entire family was run out of Scotland by…Vikings. Anyway, lots of bad memories.",sadness
She might be able to do better.,neutral
Man. Can you believe he's only had sex with one woman?,surprise
"Yeah, all of us! All day!",joy
"Wh—no, but y’know who did stop in here looking for ya, Tennille.",neutral
No-no-no-no!!,fear
And this is Rachel.,neutral
Guys?,anger
I've decided to pay a professional musician to play in here on Sunday afternoons.,neutral
"Look umm, of all people, you do not want me to tell this story!",anger
Oh really? That’d be great! You guys can be the contestants!,surprise
"OK, guys, guys? I have the definitive one. Mwwwooooo-hah-hah...",joy
"Right, calm down, O'Mally. I'll slip him some money.",neutral
"But I got to act with a robot Pheebs, and-and I don’t know anything about technology!",fear
"But, we pick again! We pick again!",joy
Then why are you answering? Do you at least know what route we’re on?,anger
Thanks.,neutral
"No, you don't.",neutral
"Oh, it's not!",neutral
"No, that was my way of telling you.",neutral
That’s what you think.,neutral
Hey guys.,neutral
This is my wedding.,neutral
Ok.,neutral
"First of all, I’m so sorry about my father yelling at you, but I heard you totally held your own.",neutral
"And sometimes I may be away longer, like this.",neutral
Do sit down.,neutral
"Um, we have a reservation under the name Chandler Bing.",neutral
Hey!,joy
"I know that switch does something, okay?",neutral
We don’t have to come up with this now.,neutral
You're hot.,neutral
... Phoebe...?,surprise
"If we broke up, and I lost you...",fear
"Okay, we have to talk. I’m just getting out of a very serious relationship",sadness
I'm not jealous.,anger
"Oh yeah, now everybody wants to be under this hat!",joy
"Ooohh, to a Porsche!",surprise
Why don’t we try massaging the breast to stimulate the flow.,neutral
The fake kind!,anger
Oh not again!,anger
...love you.,joy
I called the company that sent and th-they don’t care!,anger
"Thanks. Listen, about the weekly numbers, I'm gonna need them on my desk",neutral
"Okay, what do you guys think?",neutral
"Well, where is he? He is supposed to be here.  What if the baby needs him?",surprise
"Oh it's OK. You were worth the wait, and I don't just mean tonight.",neutral
"Hey everybody, Pheebs is here!",joy
"She's right, it's Jill. Jill Goodacre. Oh my God. I am trapped in an ATM vestibule with Jill Goodacre!",surprise
You look so beautiful.,joy
We can help each other out!,joy
"To the left, to the left- aww!",neutral
Hello? Who are we spying on?,sadness
"I mean really, think about it.",neutral
"Where you work the uh, waiters eat with the waiters, right?",neutral
"We heard about your pants, I'm so sorry.",sadness
I don't know.,neutral
(noticing a kid who has picked up a copy of,neutral
You do?,surprise
Hey.,neutral
They call me: 'Cookie Dude!',joy
Joey that is so sweet.,joy
Oh my God! You do a great Chandler!,surprise
Grandma’s gonna have to get in line.,joy
Let her know I like her?,fear
Please!,sadness
"And we’ll need to have witnesses who can testify that you were not of uh, sound mind.",neutral
We can eat!,joy
And this is Rachel.,neutral
You are,neutral
"Oh come on Ross, I think we’re all losers here.",neutral
I can’t say that I’m surprised.,neutral
Please! I am not as bad as Ross.,disgust
Did you see how he was sweating when he walked out of there?,surprise
You do that every year??,surprise
You mean whenever Monica and Chandler where like y'know doing laundry or going grocery shopping or—Oh!,surprise
"And pretty soon you'll be like,  'Hhiii,' and, and, and, 'I can't go, Rachel and Mark might be there.'",disgust
Aw! Does that mean the,sadness
Oh good.,joy
"Hey Joey, come taste this.",neutral
"Yeah-yeah, and if I get it by day I’ll  Dr. Drake Remoray, but by night I’ll be  Joey Trrrribbiani!",joy
I don’t need you guys to care about me!,anger
Allll done!,neutral
"I want you to know, it wasn't me who turned you in.",neutral
A test?!!,surprise
"Ohh, God!",joy
But the audition’s in a couple hours and I don’t even understand the game.,fear
We're academics.,anger
"Hold it, hold it.",neutral
You're you.,neutral
You-you're the one who's been telling me to get over Ross and move on.,anger
"Smelly cat, smelly cat, what are they feeding you? Smelly cat, smelly cat, it’s not your fault.",neutral
"Uh, well... Joey and I broke up.",sadness
"Oh great! What, you brought Joey?",joy
Am I psyched? The lead in my own TV series? I’ve dreamed about this for years! Why have I not been preparing?!,joy
Oh great! That,anger
"Dude, you have got to turn on",neutral
Her dying wish was for one last kiss.,neutral
"Well, look, why don’t you just, why don’t you do your Phase Two strip club thing with us.",neutral
There’s gravy?,surprise
I called a cab. she just left.,neutral
"All right, bad ankle, got it!",neutral
"Ugh, you know what makes it so much worse, Ross is all happy in Vermont!",sadness
Thread the needle.,neutral
"No, don’t look directly at them!",fear
Yeah?,neutral
Okay!,joy
"Hey, Rach! I made a pile of your stuff over on this side of the room. If you could just……throw your purses at it.",sadness
"She knows, and she won’t tell me.",sadness
Do you think my nipples are  too big for her mouth?,neutral
"Yeah,  a Pretty Huge",joy
Wow. What does,surprise
"Oh, I want to look too! . Yikes!",surprise
He is so cute!,joy
Hey.,neutral
They're gonna call her Chandler.,neutral
You just saved me!,joy
"How, how did that happen?",surprise
"Yeah, I know, it's my birthday. We all should be here.",sadness
Cleveland.,neutral
Are there no conscious men in the city for you two?,sadness
"Rachel is one of my closest friends.  Although, being the only one who knows anything about this does makes me feel special. Okay!",neutral
"Oh god, oh god.",joy
"Will you get me a white Zinfandel, and a glass of red for Janice.",neutral
Ohhh.,fear
Oh no-no-no.,neutral
I love her books!,joy
"Okay. Okay. All right. Help! Am I a Mark, or a John?",neutral
"Oh good, you’re here. Yeah, and I was worried that it was going to be uncomfortable.",sadness
"Because! Because, it-it-it’s… It’d be like you having this guitar  and-and never playing it. Okay, this guitar",anger
I’m gonna go down there and teach that guy a lesson.,anger
Yeah.,neutral
Ah!,surprise
How about you?,neutral
"Okay, it was just me and her at the back of the train, and I sat near the door, so she’d have to pass by me if she wanted to switch cars.",joy
"Look, forget about it, okay?",anger
Wow.,surprise
"Yep, we shook on it. Yeah but believe me that is not how he wanted to seal the deal.",neutral
What?! You kissed!,surprise
Fine. You’ll-you’ll watch it on video when we get back.,neutral
When did I say you were boring?!,neutral
It was cheesecake.,neutral
Hey!,joy
"Yeah, I’ll do that. So who gets to be yours?",neutral
"Yeah, she’s gay.",neutral
I’ll make you an assistant buyer in this department.,neutral
I had a bra.,neutral
That’s funny. Does it-does it hurt? Does the labor hurt?,fear
They look great! Does your boyfriend have the best taste or what?,joy
"Look, it’s like I told you, there’s nothing I can do. You signed for it, Monica Velula Geller.",neutral
"Well Ross, you be careful now. You don’t want to get a reputation as y’know Professor McNailshisstudents.",joy
"Okay, that’s why you didn’t want me to touch him right?",surprise
You-you…you had sex with Ursula?!,surprise
Ameri-can. Y'know it’s a,neutral
Really?!,surprise
"Hello, Susan.  Good shake. Good shake. So, uh, we're just waiting for...?",anger
I'm not! This is what I'm doing now. I've got this job-,neutral
I went home and told my wife about Tulsa and she won’t go.,neutral
A week?,anger
That would be me.,neutral
"Look, I just lost my other job.",sadness
"Oh that was yours? Uh, yeah, we used it when the duck was throwing up caterpillars.",sadness
"""We were on a break!""",anger
Don’t you see? Everyone’s looking at me! The plan’s working! I didn’t even have to take off my top yet!,joy
Are we really in Montreal?!,surprise
Hi.,neutral
Down at the docks again?,anger
What for?,neutral
Nine times!,anger
Why aren’t you home yet?!,anger
"Hey, you're not rich are ya?",neutral
I’m sorry we can’t store your childhood things anymore.,sadness
"No, no, no, don't! I've been waitin' for like, forever to go out with Lorraine. Just calm down.",anger
"All right, y’know what?",anger
Really?,surprise
"I tell you, this wedding is not going to happen.",joy
Very good! Okay. G.,joy
"We could totally be ourselves, we didn't have to play any games...",joy
Whoa—hey—wh-wh-what do you got there? What is that? Pie?,surprise
"Uh, hang out?! How long?",sadness
"Okay, y'know what, you don’t have to do that now.",neutral
No!,anger
"Sure, no problem.  Ooh—Hey, donuts!",joy
"I hear ya, Mugsy!",neutral
"Thanks, Bernice.  Let's go away this weekend.",neutral
"Seriously, our sex life… I was thinking, maybe I don’t know, we could try some-some new things.",neutral
Joey? Could you get that?  What are you doing here? I thought you were in your room?,surprise
Phoebe just found out about Monica and Chandler.,neutral
"Ross, come on!",anger
Got me.,surprise
"Yes. Yes, thanks for letting me use your phone... and for saving my life.",joy
"Can you stop yellin'? You're makin' me nervous, and I can't go when I'm nervous.",anger
"No, no, Mr. Heckles no one is making any noise up here.",neutral
"Well, thank you for lunch.",neutral
"Oh, I know.",sadness
"I am telling you, years from now, schoolchildren will study it as one of the greatest first dates of all time.",neutral
What?!,surprise
"Well, not playing raquetball!",surprise
"All right, don’t waste it, I mean its still food.",neutral
"Excuse me, Doug?  Hey there sports fan!!",joy
Ok.,neutral
I’m Ross!,joy
"Can I use your phone?  Yeah, the number for a Sidney Marks, please.",neutral
Did he tell you?,surprise
"Hi Joey it's Jane Rogers, can't wait    for your party tonight.",joy
Sagittarius?,neutral
Yeah.,neutral
Yeah. Where were you?,neutral
"Thank you, very much! Oh!  Thank you!",joy
"That’s right, I love you! And-and I’m gonna play with you all the time.",joy
"Phoebe, what's the matter?",neutral
I’m your mother.,neutral
"No I know, because to be a grandmother you have to be married and have children and I don’t have any of those things.",sadness
The ride broke down.,neutral
"Yeah, well, ya know, I'm kind of spooky that way. Wooo.",neutral
"Oh, right, OK. Ole.",neutral
"Uhh, no.",neutral
Ahh.,neutral
Well…did you know he was gonna ask me?,joy
"I Really Loved When We Were Singing Partners, And I Shouldn’t Have Left You That Way.",neutral
Nobody respects the bucket!,anger
But what you guys think of me is really important because I’m-I’m hoping to get a permanent job here.,neutral
There was hum...  there was another reason that I thought it was time to end it with Joey.,neutral
"Joey, I can’t stand the thought of having this baby with you mad at me.",sadness
"Okay. Hey—Ooh, cool sheets!",joy
I mean what’s more important?,neutral
Oh my God! You’re pregnant!,surprise
What?! What do you mean you’re going to London?,surprise
About paleontology.,neutral
You really think it would be that different?,surprise
Like Joey's constant knuckle-cracking isn't annoying?,anger
Oh. Ew! Ew! Ew! Ugh! Y’know what? This is too weird.,disgust
"Oh, then no.",neutral
"All right this is about, umm, people feeling certain things y'know about strippers.",neutral
"Okay, it was just me and her at the back of the train, and I sat near the door, so she’d have to pass by me if she wanted to switch cars.",joy
You have to tell her!,joy
Especially Ross!,joy
I  like to think of myself as the puppet master of the group.,sadness
"Listen, look I thought a lot about how to tell you this and the bottom line, Ross, is we can not stay married.",sadness
"Either, it makes no difference.",neutral
"There’s only room for one, so I guess one of you will have to stay at Joey’s.",neutral
"Either eat it, or be in it.",anger
That was the only way I could get him to,neutral
"Yeah, it is.",neutral
Phoebe!,joy
"I can get a quick bite to eat, but then I have to come back up here.",neutral
"Come on, no peeking!",joy
"I'm afraid I can't let you do that, Joe.",neutral
"Oh-ho, and mine!",joy
Back on in 30 seconds people!,neutral
That’s not how that was supposed to come out.,sadness
2:17.,neutral
You didn’t break up with that fireman?,surprise
Now get out of here you!!,joy
"Well, I'll tell ya I do enjoy guilt, but, ah, it wasn't me.",anger
What are you talking about? Bitch.,anger
You really think I'm ready?,surprise
"Okay, look I’m sorry, I went in there to take a nap and I know I shouldn’t have, but you got porn!",surprise
"Ok, Barry's letters. Adam Ritter's boxer shorts.",neutral
"Well, I’m gonna go get these  in some water.",neutral
Relax every muscle in your body.,neutral
You know what else? He's unbelievable in bed.,joy
"So, uh, how's she doing?",sadness
"10, 9, 8, 7... ... negative 46, negative 47, negative 48....",neutral
"If we broke up, and I lost you...",fear
Wait! Wait! Maybe she’s a hooker,surprise
"Oh no, stay here we’ll keep doing this. I’ll pay you.",neutral
"Hey Joey, I got some beer for you.",neutral
"Hi. God, it seems like just yesterday you guys used to come out to watch me work.",joy
Phonetically?,neutral
